image_id,relative_path,subject_id,true_label,spoof_type,illumination,environment,xai_method,perturbation,severity,target_class,original_prediction,shifted_prediction,original_confidence,shifted_confidence,confidence_delta,prediction_unchanged,cosine_similarity,spearman_correlation,top10_iou,top20_iou,heatmap_status,requested_backend,actual_backend,runtime_ms
0032224fe8c451bc550a770014e66ba230c13fdeb587583721b2b9701600973d,Data/test/10068/spoof/532625.png,10068,1,three_d_mask,normal,outdoor,integrated_gradients,brightness,1,0,0,0,0.23492811620235443,0.46116018295288086,0.22623206675052643,True,0.9420786737602321,0.8728132384937112,0.635593220338983,0.6840338954610287,ok,cuda,cuda,56.44502099994497
0032224fe8c451bc550a770014e66ba230c13fdeb587583721b2b9701600973d,Data/test/10068/spoof/532625.png,10068,1,three_d_mask,normal,outdoor,gradcam,brightness,2,0,0,0,0.23492811620235443,0.31861740350723267,0.08368928730487823,True,0.9777647432611798,0.9550162690407881,0.7258813413585554,0.668218085106383,ok,cuda,cuda,7.923919999939244
0032224fe8c451bc550a770014e66ba230c13fdeb587583721b2b9701600973d,Data/test/10068/spoof/532625.png,10068,1,three_d_mask,normal,outdoor,integrated_gradients,brightness,2,0,0,0,0.23492811620235443,0.31861740350723267,0.08368928730487823,True,0.8560343099112955,0.739862040600769,0.48615430179179625,0.5398542385884159,ok,cuda,cuda,56.582468999749835
0032224fe8c451bc550a770014e66ba230c13fdeb587583721b2b9701600973d,Data/test/10068/spoof/532625.png,10068,1,three_d_mask,normal,outdoor,gradcam,brightness,3,0,0,0,0.23492811620235443,0.2599274516105652,0.024999335408210754,True,0.9394638540276762,0.8790360259909327,0.5897354664977031,0.5449507389162561,ok,cuda,cuda,8.862086999670282
0032224fe8c451bc550a770014e66ba230c13fdeb587583721b2b9701600973d,Data/test/10068/spoof/532625.png,10068,1,three_d_mask,normal,outdoor,integrated_gradients,brightness,3,0,0,0,0.23492811620235443,0.2599274516105652,0.024999335408210754,True,0.7578808836998296,0.633328156525541,0.3444072337575352,0.41911764705882354,ok,cuda,cuda,56.30299900030877
0032224fe8c451bc550a770014e66ba230c13fdeb587583721b2b9701600973d,Data/test/10068/spoof/532625.png,10068,1,three_d_mask,normal,outdoor,gradcam,blur,1,0,0,0,0.23492811620235443,0.5765244364738464,0.341596320271492,True,0.9818000319895474,0.9606477778602015,0.7149692412850308,0.8323899945225488,ok,cuda,cuda,8.886817000075098
0032224fe8c451bc550a770014e66ba230c13fdeb587583721b2b9701600973d,Data/test/10068/spoof/532625.png,10068,1,three_d_mask,normal,outdoor,integrated_gradients,blur,1,0,0,0,0.23492811620235443,0.5765244364738464,0.341596320271492,True,0.9277775915505619,0.8680542649104864,0.5715627936110241,0.6122088353413655,ok,cuda,cuda,56.169647999922745
0032224fe8c451bc550a770014e66ba230c13fdeb587583721b2b9701600973d,Data/test/10068/spoof/532625.png,10068,1,three_d_mask,normal,outdoor,gradcam,blur,2,0,0,0,0.23492811620235443,0.17270663380622864,-0.06222148239612579,True,0.9106008959925689,0.8394500702179616,0.3329791472971178,0.6393335511270827,ok,cuda,cuda,8.889652000107162
0032224fe8c451bc550a770014e66ba230c13fdeb587583721b2b9701600973d,Data/test/10068/spoof/532625.png,10068,1,three_d_mask,normal,outdoor,integrated_gradients,blur,2,0,0,0,0.23492811620235443,0.17270663380622864,-0.06222148239612579,True,0.7444200474164436,0.6763179142809987,0.3299761463026769,0.400306962466862,ok,cuda,cuda,56.40642700018361
0032224fe8c451bc550a770014e66ba230c13fdeb587583721b2b9701600973d,Data/test/10068/spoof/532625.png,10068,1,three_d_mask,normal,outdoor,gradcam,blur,3,0,0,0,0.23492811620235443,0.00019439138122834265,-0.2347337248211261,True,0.8092952149251555,0.5820313749532428,0.15475779542055,0.360352422907489,ok,cuda,cuda,13.126652000210015
0032224fe8c451bc550a770014e66ba230c13fdeb587583721b2b9701600973d,Data/test/10068/spoof/532625.png,10068,1,three_d_mask,normal,outdoor,integrated_gradients,blur,3,0,0,0,0.23492811620235443,0.00019439138122834265,-0.2347337248211261,True,0.5691846152286159,0.5007820610267012,0.17904135338345864,0.2723123732251521,ok,cuda,cuda,56.304794999959995
0032224fe8c451bc550a770014e66ba230c13fdeb587583721b2b9701600973d,Data/test/10068/spoof/532625.png,10068,1,three_d_mask,normal,outdoor,gradcam,jpeg,1,0,0,0,0.23492811620235443,0.0011484682327136397,-0.2337796479696408,True,0.9164717075894948,0.8317740440528104,0.5082657048391944,0.66158940397351,ok,cuda,cuda,8.896989999811922
0032224fe8c451bc550a770014e66ba230c13fdeb587583721b2b9701600973d,Data/test/10068/spoof/532625.png,10068,1,three_d_mask,normal,outdoor,integrated_gradients,jpeg,1,0,0,0,0.23492811620235443,0.0011484682327136397,-0.2337796479696408,True,0.6569018778560863,0.7188258553218868,0.3117239576525944,0.3938888888888889,ok,cuda,cuda,56.29805100033991
0032224fe8c451bc550a770014e66ba230c13fdeb587583721b2b9701600973d,Data/test/10068/spoof/532625.png,10068,1,three_d_mask,normal,outdoor,gradcam,jpeg,2,0,0,0,0.23492811620235443,3.8051399315008894e-05,-0.23489006480303942,True,0.8938632845934738,0.7326262418052834,0.5656786271450858,0.6631038197033723,ok,cuda,cuda,8.92619999967792
0032224fe8c451bc550a770014e66ba230c13fdeb587583721b2b9701600973d,Data/test/10068/spoof/532625.png,10068,1,three_d_mask,normal,outdoor,integrated_gradients,jpeg,2,0,0,0,0.23492811620235443,3.8051399315008894e-05,-0.23489006480303942,True,0.622701651905888,0.6659148172192817,0.25121555915721233,0.33786576018129705,ok,cuda,cuda,56.59025700015263
0032224fe8c451bc550a770014e66ba230c13fdeb587583721b2b9701600973d,Data/test/10068/spoof/532625.png,10068,1,three_d_mask,normal,outdoor,gradcam,jpeg,3,0,0,0,0.23492811620235443,6.63325990899466e-05,-0.23486178360326448,True,0.8744790529340147,0.7182935481054591,0.5201454104816722,0.5940279542566709,ok,cuda,cuda,8.87305300011576
0032224fe8c451bc550a770014e66ba230c13fdeb587583721b2b9701600973d,Data/test/10068/spoof/532625.png,10068,1,three_d_mask,normal,outdoor,integrated_gradients,jpeg,3,0,0,0,0.23492811620235443,6.63325990899466e-05,-0.23486178360326448,True,0.575858943112447,0.6250003324486445,0.2135429262394196,0.3156790770844258,ok,cuda,cuda,56.291066000085266
003f749ca95fcdc13c9bab7dd99d14ab25e5b2ab18e3444ec72e68dcc6531bde,Data/test/9710/live/528016.png,9710,0,live,live,live,gradcam,brightness,1,0,0,0,0.05215376988053322,0.03456226363778114,-0.017591506242752075,True,0.8969904694082894,0.8098557403217685,0.45512541684790486,0.5303446172613602,ok,cuda,cuda,7.717878999756067
003f749ca95fcdc13c9bab7dd99d14ab25e5b2ab18e3444ec72e68dcc6531bde,Data/test/9710/live/528016.png,9710,0,live,live,live,integrated_gradients,brightness,1,0,0,0,0.05215376988053322,0.03456226363778114,-0.017591506242752075,True,0.8649421826989264,0.693808447595134,0.42496095413886126,0.47490631199941213,ok,cuda,cuda,56.64702900003249
003f749ca95fcdc13c9bab7dd99d14ab25e5b2ab18e3444ec72e68dcc6531bde,Data/test/9710/live/528016.png,9710,0,live,live,live,gradcam,brightness,2,0,0,0,0.05215376988053322,0.23834100365638733,0.1861872337758541,True,0.9166213424358566,0.8671410343887809,0.5559689922480621,0.6875735665041197,ok,cuda,cuda,16.772574999777135
003f749ca95fcdc13c9bab7dd99d14ab25e5b2ab18e3444ec72e68dcc6531bde,Data/test/9710/live/528016.png,9710,0,live,live,live,integrated_gradients,brightness,2,0,0,0,0.05215376988053322,0.23834100365638733,0.1861872337758541,True,0.7655160548377749,0.5149470165104865,0.32453477629668737,0.3809425524595803,ok,cuda,cuda,56.62739700028396
003f749ca95fcdc13c9bab7dd99d14ab25e5b2ab18e3444ec72e68dcc6531bde,Data/test/9710/live/528016.png,9710,0,live,live,live,gradcam,brightness,3,0,0,0,0.05215376988053322,0.7516108751296997,0.6994571052491665,True,0.8952657598113234,0.8220363379619803,0.5571761055081459,0.6791032290446712,ok,cuda,cuda,8.974096999736503
003f749ca95fcdc13c9bab7dd99d14ab25e5b2ab18e3444ec72e68dcc6531bde,Data/test/9710/live/528016.png,9710,0,live,live,live,integrated_gradients,brightness,3,0,0,0,0.05215376988053322,0.7516108751296997,0.6994571052491665,True,0.7098207436785607,0.43208066478919926,0.254656832104013,0.3120669368544908,ok,cuda,cuda,56.72630199978812
003f749ca95fcdc13c9bab7dd99d14ab25e5b2ab18e3444ec72e68dcc6531bde,Data/test/9710/live/528016.png,9710,0,live,live,live,gradcam,blur,1,0,0,0,0.05215376988053322,0.3675477206707001,0.31539395079016685,True,0.9762757296834694,0.9363804641812072,0.8914436486995854,0.7676794363716425,ok,cuda,cuda,8.8081319995581
003f749ca95fcdc13c9bab7dd99d14ab25e5b2ab18e3444ec72e68dcc6531bde,Data/test/9710/live/528016.png,9710,0,live,live,live,integrated_gradients,blur,1,0,0,0,0.05215376988053322,0.3675477206707001,0.31539395079016685,True,0.8898300143940986,0.7207672942598485,0.4702607676530911,0.5054376359408985,ok,cuda,cuda,56.74762100034059
003f749ca95fcdc13c9bab7dd99d14ab25e5b2ab18e3444ec72e68dcc6531bde,Data/test/9710/live/528016.png,9710,0,live,live,live,gradcam,blur,2,0,0,0,0.05215376988053322,0.9731330275535583,0.9209792576730251,True,0.8312498293981039,0.5666109912597261,0.610397946084724,0.49556664928097754,ok,cuda,cuda,8.712667000054353
003f749ca95fcdc13c9bab7dd99d14ab25e5b2ab18e3444ec72e68dcc6531bde,Data/test/9710/live/528016.png,9710,0,live,live,live,integrated_gradients,blur,2,0,0,0,0.05215376988053322,0.9731330275535583,0.9209792576730251,True,0.6980999005001384,0.49087981161504207,0.2391653290529695,0.3063455906280508,ok,cuda,cuda,56.739097999980004
003f749ca95fcdc13c9bab7dd99d14ab25e5b2ab18e3444ec72e68dcc6531bde,Data/test/9710/live/528016.png,9710,0,live,live,live,gradcam,blur,3,0,0,0,0.05215376988053322,0.44017907977104187,0.38802530989050865,True,0.806072750625402,0.4953307268265939,0.45829700668410345,0.41471666196786017,ok,cuda,cuda,8.91822299990963
003f749ca95fcdc13c9bab7dd99d14ab25e5b2ab18e3444ec72e68dcc6531bde,Data/test/9710/live/528016.png,9710,0,live,live,live,integrated_gradients,blur,3,0,0,0,0.05215376988053322,0.44017907977104187,0.38802530989050865,True,0.5723779788592654,0.3770199830019286,0.1447473480095814,0.22592072314175776,ok,cuda,cuda,56.599780000397004
003f749ca95fcdc13c9bab7dd99d14ab25e5b2ab18e3444ec72e68dcc6531bde,Data/test/9710/live/528016.png,9710,0,live,live,live,gradcam,jpeg,1,0,0,0,0.05215376988053322,0.000363831379218027,-0.05178993850131519,True,0.890205413424786,0.8662395371230927,0.5617802676626206,0.6153227104458394,ok,cuda,cuda,8.826117999888083
003f749ca95fcdc13c9bab7dd99d14ab25e5b2ab18e3444ec72e68dcc6531bde,Data/test/9710/live/528016.png,9710,0,live,live,live,integrated_gradients,jpeg,1,0,0,0,0.05215376988053322,0.000363831379218027,-0.05178993850131519,True,0.6170455678569711,0.45843399209068925,0.1649448636099826,0.25843260188087774,ok,cuda,cuda,56.772893000015756
003f749ca95fcdc13c9bab7dd99d14ab25e5b2ab18e3444ec72e68dcc6531bde,Data/test/9710/live/528016.png,9710,0,live,live,live,gradcam,jpeg,2,0,0,0,0.05215376988053322,0.00017980240227188915,-0.05197396747826133,True,0.8903247375314984,0.8526130120449478,0.7765976278987431,0.6277674154569783,ok,cuda,cuda,8.901135000087379
003f749ca95fcdc13c9bab7dd99d14ab25e5b2ab18e3444ec72e68dcc6531bde,Data/test/9710/live/528016.png,9710,0,live,live,live,integrated_gradients,jpeg,2,0,0,0,0.05215376988053322,0.00017980240227188915,-0.05197396747826133,True,0.5803300628603135,0.4391840749608365,0.15582172060347807,0.24169502010516547,ok,cuda,cuda,56.84985899961248
003f749ca95fcdc13c9bab7dd99d14ab25e5b2ab18e3444ec72e68dcc6531bde,Data/test/9710/live/528016.png,9710,0,live,live,live,gradcam,jpeg,3,0,0,0,0.05215376988053322,0.0006549471290782094,-0.05149882275145501,True,0.8391407363058937,0.791533960305099,0.6223731005496282,0.5832150181416628,ok,cuda,cuda,8.918147999793291
003f749ca95fcdc13c9bab7dd99d14ab25e5b2ab18e3444ec72e68dcc6531bde,Data/test/9710/live/528016.png,9710,0,live,live,live,integrated_gradients,jpeg,3,0,0,0,0.05215376988053322,0.0006549471290782094,-0.05149882275145501,True,0.5527859875342797,0.39445210811011155,0.14762721555174385,0.22922407985792148,ok,cuda,cuda,56.518063999646984
005c597a68451ce3ebccfec40facb5cc8639e2d98ceb3543f1a2a934c86843b8,Data/test/6324/live/542132.png,6324,0,live,live,live,gradcam,brightness,1,0,0,0,2.8025213396176696e-05,0.00011566561443032697,8.764040103415027e-05,True,0.9962977429825812,0.9880808913488738,0.9174627435995415,0.9298144409191423,ok,cuda,cuda,7.59362400003738
005c597a68451ce3ebccfec40facb5cc8639e2d98ceb3543f1a2a934c86843b8,Data/test/6324/live/542132.png,6324,0,live,live,live,integrated_gradients,brightness,1,0,0,0,2.8025213396176696e-05,0.00011566561443032697,8.764040103415027e-05,True,0.8932795135101131,0.7728609744651482,0.4817658349328215,0.5209517314541183,ok,cuda,cuda,57.06920100010393
005c597a68451ce3ebccfec40facb5cc8639e2d98ceb3543f1a2a934c86843b8,Data/test/6324/live/542132.png,6324,0,live,live,live,gradcam,brightness,2,0,0,0,2.8025213396176696e-05,0.0016652910271659493,0.0016372658137697726,True,0.9714860174339226,0.9308838959416245,0.8243955644428286,0.8514897149709436,ok,cuda,cuda,8.966595999936544
005c597a68451ce3ebccfec40facb5cc8639e2d98ceb3543f1a2a934c86843b8,Data/test/6324/live/542132.png,6324,0,live,live,live,integrated_gradients,brightness,2,0,0,0,2.8025213396176696e-05,0.0016652910271659493,0.0016372658137697726,True,0.4977170594139841,0.19877127475670206,0.09635132182652392,0.16143964818886702,ok,cuda,cuda,56.68962699974145
005c597a68451ce3ebccfec40facb5cc8639e2d98ceb3543f1a2a934c86843b8,Data/test/6324/live/542132.png,6324,0,live,live,live,gradcam,brightness,3,0,0,0,2.8025213396176696e-05,0.00650908425450325,0.006481059041107073,True,0.9628842803729176,0.9128352241762666,0.8230699364214351,0.8533702677746999,ok,cuda,cuda,8.9065520000986
005c597a68451ce3ebccfec40facb5cc8639e2d98ceb3543f1a2a934c86843b8,Data/test/6324/live/542132.png,6324,0,live,live,live,integrated_gradients,brightness,3,0,0,0,2.8025213396176696e-05,0.00650908425450325,0.006481059041107073,True,0.6790516801268646,0.37968450123787295,0.2350479940930347,0.2877397831526272,ok,cuda,cuda,56.68795399969895
005c597a68451ce3ebccfec40facb5cc8639e2d98ceb3543f1a2a934c86843b8,Data/test/6324/live/542132.png,6324,0,live,live,live,gradcam,blur,1,0,0,0,2.8025213396176696e-05,0.00013345666229724884,0.00010543144890107214,True,0.9897373129737127,0.972398075302771,0.7607017543859649,0.7791171778053536,ok,cuda,cuda,8.999400999982754
005c597a68451ce3ebccfec40facb5cc8639e2d98ceb3543f1a2a934c86843b8,Data/test/6324/live/542132.png,6324,0,live,live,live,integrated_gradients,blur,1,0,0,0,2.8025213396176696e-05,0.00013345666229724884,0.00010543144890107214,True,0.9218657476243436,0.8127415322929364,0.5750156936597615,0.5842146803472771,ok,cuda,cuda,56.562475000191625
005c597a68451ce3ebccfec40facb5cc8639e2d98ceb3543f1a2a934c86843b8,Data/test/6324/live/542132.png,6324,0,live,live,live,gradcam,blur,2,0,0,0,2.8025213396176696e-05,0.0026709523517638445,0.002642927138367668,True,0.9265638616019328,0.8558864079648,0.40737624456597954,0.5497220506485485,ok,cuda,cuda,8.71916500000225
005c597a68451ce3ebccfec40facb5cc8639e2d98ceb3543f1a2a934c86843b8,Data/test/6324/live/542132.png,6324,0,live,live,live,integrated_gradients,blur,2,0,0,0,2.8025213396176696e-05,0.0026709523517638445,0.002642927138367668,True,0.6934070014560972,0.596327382605672,0.2698975072757181,0.34090453604115173,ok,cuda,cuda,56.758360999992874
005c597a68451ce3ebccfec40facb5cc8639e2d98ceb3543f1a2a934c86843b8,Data/test/6324/live/542132.png,6324,0,live,live,live,gradcam,blur,3,0,0,0,2.8025213396176696e-05,0.002769860439002514,0.002741835225606337,True,0.7762903011025065,0.6628592949129269,0.25230846019465936,0.33015241882041085,ok,cuda,cuda,8.923732999846834
005c597a68451ce3ebccfec40facb5cc8639e2d98ceb3543f1a2a934c86843b8,Data/test/6324/live/542132.png,6324,0,live,live,live,integrated_gradients,blur,3,0,0,0,2.8025213396176696e-05,0.002769860439002514,0.002741835225606337,True,0.5352280067647176,0.4671495047978944,0.16548600627104865,0.24678551462823778,ok,cuda,cuda,56.74374700038243
005c597a68451ce3ebccfec40facb5cc8639e2d98ceb3543f1a2a934c86843b8,Data/test/6324/live/542132.png,6324,0,live,live,live,gradcam,jpeg,1,0,0,0,2.8025213396176696e-05,5.092100036563352e-05,2.289578696945682e-05,True,0.9688088587773774,0.9250419573515978,0.6591172094561084,0.6961297955044786,ok,cuda,cuda,8.91456699991977
005c597a68451ce3ebccfec40facb5cc8639e2d98ceb3543f1a2a934c86843b8,Data/test/6324/live/542132.png,6324,0,live,live,live,integrated_gradients,jpeg,1,0,0,0,2.8025213396176696e-05,5.092100036563352e-05,2.289578696945682e-05,True,0.6792234543765829,0.6128558404580087,0.26001255492780917,0.33581791561293756,ok,cuda,cuda,56.74488500017105
005c597a68451ce3ebccfec40facb5cc8639e2d98ceb3543f1a2a934c86843b8,Data/test/6324/live/542132.png,6324,0,live,live,live,gradcam,jpeg,2,0,0,0,2.8025213396176696e-05,1.1989140148216393e-05,-1.6036073247960303e-05,True,0.8676411167827889,0.7767631417627158,0.48659457858095095,0.4398852223816356,ok,cuda,cuda,8.71198300001197
005c597a68451ce3ebccfec40facb5cc8639e2d98ceb3543f1a2a934c86843b8,Data/test/6324/live/542132.png,6324,0,live,live,live,integrated_gradients,jpeg,2,0,0,0,2.8025213396176696e-05,1.1989140148216393e-05,-1.6036073247960303e-05,True,0.61417569591585,0.552879082542651,0.20321304399952045,0.2937991491556014,ok,cuda,cuda,56.706076999944344
005c597a68451ce3ebccfec40facb5cc8639e2d98ceb3543f1a2a934c86843b8,Data/test/6324/live/542132.png,6324,0,live,live,live,gradcam,jpeg,3,0,0,0,2.8025213396176696e-05,5.454831989482045e-05,2.6523106498643756e-05,True,0.8729777567876673,0.7578636544323085,0.6150627615062761,0.6223731005496282,ok,cuda,cuda,8.837029000005714
005c597a68451ce3ebccfec40facb5cc8639e2d98ceb3543f1a2a934c86843b8,Data/test/6324/live/542132.png,6324,0,live,live,live,integrated_gradients,jpeg,3,0,0,0,2.8025213396176696e-05,5.454831989482045e-05,2.6523106498643756e-05,True,0.5774436698879354,0.5136474618852858,0.19051008303677341,0.2714258567175524,ok,cuda,cuda,56.56669299969508
0152661d0be1854537b719176f968a1c4c87f57b65a0127b574fd6f7e4dc0362,Data/test/5169/spoof/539113.png,5169,1,upper_body_mask,normal,indoor,gradcam,brightness,1,0,0,0,0.019527655094861984,0.08246427774429321,0.06293662264943123,True,0.9814625454098768,0.9370801862301681,0.6955566818719379,0.7620928803441314,ok,cuda,cuda,7.532466000157001
0152661d0be1854537b719176f968a1c4c87f57b65a0127b574fd6f7e4dc0362,Data/test/5169/spoof/539113.png,5169,1,upper_body_mask,normal,indoor,integrated_gradients,brightness,1,0,0,0,0.019527655094861984,0.08246427774429321,0.06293662264943123,True,0.8469058083728199,0.6342793602452584,0.4446523679286023,0.47295809789388715,ok,cuda,cuda,56.68438300017442
0152661d0be1854537b719176f968a1c4c87f57b65a0127b574fd6f7e4dc0362,Data/test/5169/spoof/539113.png,5169,1,upper_body_mask,normal,indoor,gradcam,brightness,2,0,0,0,0.019527655094861984,0.016944190487265587,-0.0025834646075963974,True,0.9815354549728859,0.9252616193883396,0.8112254105757084,0.7490414778668526,ok,cuda,cuda,8.745341000121698
0152661d0be1854537b719176f968a1c4c87f57b65a0127b574fd6f7e4dc0362,Data/test/5169/spoof/539113.png,5169,1,upper_body_mask,normal,indoor,integrated_gradients,brightness,2,0,0,0,0.019527655094861984,0.016944190487265587,-0.0025834646075963974,True,0.6849437101266806,0.39192593060277225,0.27668235593435947,0.32847971407770205,ok,cuda,cuda,56.5497080001478
0152661d0be1854537b719176f968a1c4c87f57b65a0127b574fd6f7e4dc0362,Data/test/5169/spoof/539113.png,5169,1,upper_body_mask,normal,indoor,gradcam,brightness,3,0,0,0,0.019527655094861984,0.0010352643439546227,-0.01849239075090736,True,0.9710434672867669,0.9026560588748783,0.7610107036322161,0.6834689256059716,ok,cuda,cuda,8.663584999794693
